time,seconds_elapsed,z,y,x
1713313091079395300,10.549395263671874,-0.5992109179496765,-5.24354362487793,6.694829940795898
1713313091088930600,10.5589306640625,1.00162672996521,-6.222363471984863,8.121749877929688
1713313091098465500,10.568465576171874,2.511701822280884,-6.907618522644043,8.835865020751953
1713313091108000500,10.57800048828125,3.4278197288513184,-6.6317033767700195,9.700760841369629
1713313091117535500,10.587535400390625,3.705594062805176,-6.101644515991211,10.181986808776855
1713313091127070500,10.597070556640626,3.662846088409424,-5.674551963806152,9.778312683105469
1713313091136605400,10.60660546875,3.6503427028656006,-5.418970108032227,9.05163288116455
1713313091146140400,10.616140380859376,3.6024746894836426,-5.282748222351074,8.038304328918457
1713313091155675400,10.62567529296875,3.4054460525512695,-5.4021806716918945,7.1190996170043945
1713313091165210400,10.63521044921875,3.248143196105957,-5.772687911987305,6.826456546783447
1713313091174745300,10.644745361328125,2.7140321731567383,-6.124392509460449,6.620413780212402
1713313091184280300,10.6542802734375,1.8007603883743286,-6.054162979125977,6.238524436950684
1713313091193815300,10.663815185546875,0.8571580648422241,-5.484930038452148,5.3076043128967285
1713313091203350300,10.673350341796874,0.6060153245925903,-4.655951023101807,3.9948110580444336
1713313091212885200,10.68288525390625,0.05261373519897461,-4.109611988067627,3.4329609870910645
1713313091222420200,10.692420166015625,-3.9563794136047363,-3.9244580268859863,3.5539984703063965
1713313091231955500,10.70195556640625,-2.149043083190918,-4.313268184661865,-0.5926318168640137
1713313091241490400,10.711490478515625,8.473662376403809,-5.535943031311035,-4.867527961730957
1713313091251025400,10.721025390625,15.360329627990723,-3.8994195461273193,-0.5968937873840332
1713313091260560400,10.730560302734375,12.770173072814941,-1.2464556694030762,3.7775611877441406
1713313091270095400,10.740095458984374,3.805469036102295,4.2802228927612305,-4.429070472717285
1713313091279630300,10.74963037109375,-15.682147026062012,13.34682846069336,-25.502117156982422
1713313091289165300,10.759165283203124,-15.985949516296387,15.96579647064209,-45.248313903808594
1713313091298700300,10.7687001953125,-7.622742652893066,16.614856719970703,-41.79053497314453
1713313091308235300,10.7782353515625,-3.5723719596862793,11.503349304199219,-32.11327362060547
1713313091317770200,10.787770263671876,-4.653162479400635,2.682338237762451,-18.87034034729004
1713313091327305200,10.79730517578125,2.112489700317383,-3.0106194019317627,-7.353187561035156
1713313091336840200,10.806840087890626,5.837949752807617,-5.00308895111084,-0.9862251281738281
1713313091346375200,10.816375244140625,4.69470739364624,-5.6507463455200195,2.931797981262207
1713313091355910100,10.82591015625,-0.479655385017395,-5.156615734100342,6.3891777992248535
1713313091365445000,10.835445068359375,-6.72347354888916,-3.454558849334717,8.354853630065918
1713313091374980400,10.84498046875,-10.232213973999023,-0.9579682350158691,8.194701194763184
1713313091384515300,10.854515380859375,-8.82784366607666,0.7682685852050781,6.432816028594971
1713313091394050300,10.86405029296875,-5.687397003173828,1.295821189880371,4.548793792724609
1713313091403585300,10.873585205078125,-2.8480725288391113,1.5680522918701172,3.7132387161254883
1713313091413120300,10.883120361328125,-1.3589969873428345,1.5315337181091309,3.9886627197265625
1713313091422655200,10.8926552734375,-0.7513625621795654,0.7871017456054688,4.705111026763916
1713313091432190200,10.902190185546875,0.033873677253723145,-0.0943903923034668,5.436254501342773
1713313091441725200,10.91172509765625,0.9269568920135498,-1.0419921875,5.905486106872559
1713313091451260200,10.92126025390625,1.9485681056976318,-1.6877336502075195,6.5562334060668945
1713313091460795100,10.930795166015624,2.2288730144500732,-2.295635461807251,7.110729217529297
1713313091470330000,10.940330078125,2.5378689765930176,-2.932892322540283,7.91542911529541
1713313091479865000,10.949864990234374,2.8551125526428223,-3.8585193157196045,8.90384292602539
1713313091489400000,10.959400146484375,2.8933463096618652,-4.933649063110352,9.82239055633545
1713313091498935000,10.96893505859375,3.028348922729492,-5.9307169914245605,10.798744201660156
1713313091508470000,10.978469970703125,3.128248691558838,-6.911140441894531,11.304038047790527
1713313091518005200,10.988005126953125,2.5005381107330322,-7.570313453674316,11.462675094604492
1713313091527540200,10.997540283203126,1.358316421508789,-7.638322830200195,11.054884910583496
1713313091537075200,11.0070751953125,0.5190829038619995,-7.4562578201293945,10.070585250854492
1713313091546610200,11.016610107421876,0.022799432277679443,-7.366091728210449,8.018705368041992
1713313091556145200,11.026145263671875,-0.7534399628639221,-7.034398555755615,4.854895114898682
1713313091565680000,11.03568017578125,-0.03432667255401611,-6.30413293838501,1.7610750198364258
1713313091575215000,11.045215087890625,3.626682758331299,-5.5043253898620605,-3.1423096656799316
1713313091584750000,11.05475,7.641477108001709,-3.0591237545013428,-8.39911937713623
1713313091594285000,11.06428515625,9.58252239227295,5.6792893409729,-12.27231216430664
1713313091603820000,11.073820068359375,14.90182876586914,9.664073944091797,-16.829925537109375
1713313091613355000,11.08335498046875,14.201727867126465,6.597283363342285,-25.129980087280273
1713313091622890000,11.092889892578125,15.073914527893066,8.133735656738281,-33.28396224975586
1713313091632425000,11.102425048828126,6.32799768447876,12.071517944335938,-30.720266342163086
1713313091641960000,11.1119599609375,-6.528822898864746,12.80906867980957,-33.17475509643555
1713313091651495000,11.121494873046874,-7.936622619628906,8.432167053222656,-29.057268142700195
1713313091661030100,11.131030029296875,-9.366788864135742,0.7550864219665527,-23.021625518798828
1713313091670565000,11.140565185546874,-9.954886436462402,-4.994093894958496,-11.138663291931152
1713313091680100000,11.15010009765625,-10.163064002990723,-6.867827892303467,-0.06560134887695312
1713313091689635000,11.159635009765625,-10.51616096496582,-7.913999557495117,5.069616794586182
1713313091699170000,11.169170166015626,-10.1974458694458,-7.285508155822754,6.372323989868164
1713313091708705000,11.178705078125,-5.261292457580566,-4.9828972816467285,5.216065406799316
1713313091718240000,11.188239990234376,-0.04894256591796875,-3.1615066528320312,4.217726230621338
1713313091727775000,11.19777490234375,2.4089407920837402,-1.5270514488220215,3.9209680557250977
1713313091737310000,11.20731005859375,4.348780632019043,0.14750003814697266,2.71291446685791
1713313091746845000,11.216844970703125,4.814200401306152,1.4110403060913086,2.1627883911132812
1713313091756380000,11.2263798828125,3.2183480262756348,2.3817687034606934,2.001023292541504
1713313091765915000,11.235914794921875,0.2238926887512207,3.1729440689086914,1.9276232719421387
1713313091775449900,11.245449951171874,-2.532764434814453,3.348987579345703,2.0030550956726074
1713313091784984800,11.25498486328125,-3.5127716064453125,2.9842453002929688,1.2296695709228516
1713313091794519800,11.264519775390625,-3.626893997192383,2.501781940460205,0.6459217071533203
1713313091804055000,11.274054931640626,-2.535595417022705,1.783857822418213,-0.06561851501464844
1713313091813590000,11.283590087890625,-0.578778862953186,0.7883758544921875,0.7227177619934082
1713313091823125000,11.293125,1.3837302923202515,-0.06015491485595703,1.488783836364746
1713313091832660000,11.302659912109375,3.3183557987213135,-0.6989445686340332,2.6846866607666016
1713313091842195000,11.31219482421875,4.401498794555664,-1.1727962493896484,3.6116743087768555
1713313091851730000,11.32172998046875,4.71395206451416,-1.4729623794555664,4.999339580535889
1713313091861265000,11.331264892578124,4.1099958419799805,-1.5795528888702393,6.611176490783691
1713313091870800000,11.3407998046875,3.1114587783813477,-1.8044109344482422,7.973851203918457
1713313091880334800,11.3503349609375,2.2334656715393066,-2.1322755813598633,8.242573738098145
1713313091889869800,11.359869873046875,1.8877571821212769,-2.5737712383270264,7.619738578796387
1713313091899404800,11.36940478515625,1.6357355117797852,-2.8659110069274902,6.997772693634033
1713313091908939800,11.378939697265626,1.4255646467208862,-3.7276227474212646,6.730315208435059
1713313091918474800,11.388474853515625,1.4961678981781006,-5.0351152420043945,6.656044006347656
1713313091928009700,11.398009765625,1.781687617301941,-6.09605073928833,6.285286903381348
1713313091937544700,11.407544677734375,1.8241815567016602,-6.896699905395508,5.519124507904053
1713313091947080000,11.417079833984374,0.5256184339523315,-7.507080554962158,4.403104782104492
1713313091956615000,11.426614990234375,-1.550512433052063,-7.271753311157227,3.1224422454833984
1713313091966150000,11.43614990234375,0.43106770515441895,-6.915719509124756,0.16457176208496094
1713313091975684900,11.445684814453125,5.215322494506836,-7.319194793701172,-1.405827522277832
1713313091985219800,11.4552197265625,11.193451881408691,-6.539613246917725,-0.03102588653564453
1713313091994754800,11.4647548828125,12.342245101928711,-4.4295244216918945,0.4464302062988281
1713313092004289800,11.474289794921875,9.046156883239746,-1.2373266220092773,-4.9211106300354
1713313092013824800,11.48382470703125,1.5108163356781006,2.0641679763793945,-11.976356506347656
1713313092023359700,11.49335986328125,-13.652318000793457,6.473987102508545,-24.837968826293945
1713313092032894700,11.502894775390626,-14.392757415771484,10.164419174194336,-31.383501052856445
1713313092042429700,11.5124296875,-9.261564254760742,9.954051971435547,-29.265474319458008
1713313092051964700,11.521964599609374,-6.672715663909912,5.067131042480469,-21.96342658996582
1713313092061499600,11.531499755859375,-1.8309991359710693,-0.6081395149230957,-11.813959121704102
1713313092071034600,11.54103466796875,3.5388529300689697,-4.503546714782715,-3.4066333770751953
1713313092080569600,11.550569580078125,6.249365329742432,-5.756311893463135,1.0330705642700195
1713313092090104800,11.560104736328125,6.799811363220215,-4.963856220245361,0.8925104141235352
1713313092099639800,11.569639892578126,5.110078811645508,-3.2511017322540283,0.06438684463500977
1713313092109175000,11.579175048828125,2.0659685134887695,-2.2312283515930176,-0.3400564193725586
1713313092118710000,11.5887099609375,-0.8233218193054199,-1.5966038703918457,0.3294639587402344
1713313092128245000,11.598244873046875,-2.8510513305664062,-1.0226387977600098,1.3830313682556152
1713313092137780000,11.607780029296874,-4.214005947113037,-0.7042803764343262,1.8834939002990723
1713313092147315000,11.61731494140625,-5.614673137664795,-0.4772462844848633,1.9975037574768066
1713313092156850000,11.626849853515624,-6.593604564666748,-0.29606199264526367,1.6762051582336426
1713313092166385000,11.636385009765625,-6.998824596405029,-0.25499820709228516,1.296067714691162
1713313092175919900,11.645919921875,-6.486424446105957,-0.24361610412597656,1.1646184921264648
1713313092185454800,11.655454833984376,-4.797552108764648,-0.7585558891296387,0.9617457389831543
1713313092194989800,11.66498974609375,-2.446894645690918,-1.2288308143615723,0.6126809120178223
1713313092204524800,11.67452490234375,0.1376107931137085,-1.2836275100708008,0.6534123420715332
1713313092214059800,11.684059814453125,2.276801109313965,-1.257204532623291,0.9825892448425293
1713313092223595000,11.693594970703124,3.762387752532959,-1.3341450691223145,1.1494498252868652
1713313092233130000,11.7031298828125,4.405919551849365,-1.296308994293213,1.6287775039672852
1713313092242665000,11.7126650390625,3.903165102005005,-1.0390958786010742,2.2043099403381348
1713313092252200000,11.722199951171875,2.660665988922119,-0.8529872894287109,2.852858066558838
1713313092261735000,11.73173486328125,1.1444036960601807,-0.8582124710083008,3.656132221221924
1713313092271270000,11.741269775390625,-0.48219752311706543,-1.1780405044555664,4.578136444091797
1713313092280804900,11.750804931640625,-1.5507270097732544,-1.6807870864868164,5.514163494110107
1713313092290339800,11.76033984375,-2.020740032196045,-2.1221890449523926,6.305126190185547
1713313092299874800,11.769874755859375,-2.071228504180908,-2.6399478912353516,6.9486403465271
1713313092309409800,11.779409912109376,-1.8123114109039307,-3.275956153869629,7.299282550811768
1713313092318944800,11.78894482421875,-1.21603262424469,-3.542860984802246,7.491672515869141
1713313092328479700,11.798479736328124,-0.7768656015396118,-3.65114164352417,7.5867719650268555
1713313092338014700,11.8080146484375,-0.2006591558456421,-3.688631057739258,7.686779499053955
1713313092347549700,11.8175498046875,0.07961463928222656,-4.156343460083008,7.532205104827881
1713313092357084700,11.827084716796875,0.45733773708343506,-4.4467363357543945,7.913856029510498
1713313092366620000,11.836619873046875,1.0151565074920654,-4.144007205963135,8.327603340148926
1713313092376155000,11.84615478515625,1.137429118156433,-3.8381574153900146,8.04029655456543
1713313092385689900,11.85568994140625,1.0027384757995605,-3.36236572265625,6.9893646240234375
1713313092395224800,11.865224853515626,0.800753116607666,-2.2118353843688965,5.442492485046387
1713313092404759800,11.874759765625,-0.04346632957458496,-1.7120821475982666,2.3309736251831055
1713313092414294800,11.884294677734376,-1.3821734189987183,-1.3860735893249512,0.3249778747558594
1713313092423829800,11.893829833984375,0.2971954345703125,-1.5294756889343262,-0.9945621490478516
1713313092433364700,11.90336474609375,3.0382585525512695,-2.0171701908111572,-2.327383041381836
1713313092442899700,11.912899658203125,5.103621006011963,-2.0790200233459473,-3.7000036239624023
1713313092452434700,11.9224345703125,8.446626663208008,-2.1050024032592773,-4.214581489562988
1713313092461969700,11.9319697265625,9.133289337158203,-0.5742940902709961,-6.3580756187438965
1713313092471504600,11.941504638671875,8.341340065002441,2.5181970596313477,-7.434141159057617
1713313092481039600,11.95103955078125,8.578993797302246,3.023433208465576,-11.617010116577148
1713313092490574600,11.96057470703125,8.457901954650879,3.933967113494873,-15.312492370605469
1713313092500109600,11.970109619140626,5.8475165367126465,6.824337482452393,-21.776113510131836
1713313092509644800,11.979644775390625,2.8127694129943848,8.898789405822754,-25.399494171142578
1713313092519179800,11.9891796875,0.9895035028457642,8.678245544433594,-23.407575607299805
1713313092528714800,11.99871484375,-2.064481019973755,5.66051721572876,-19.801128387451172
1713313092538249700,12.008249755859374,-3.2847728729248047,1.3617358207702637,-13.164785385131836
1713313092547784700,12.01778466796875,-3.2467708587646484,-1.1525368690490723,-5.257302284240723
1713313092557319700,12.027319580078125,-2.018164873123169,-1.1373529434204102,-1.2488288879394531
1713313092566854700,12.036854736328126,0.17856931686401367,-1.126204490661621,-1.2022590637207031
1713313092576389600,12.0463896484375,2.48746395111084,-1.4186732769012451,-1.5833759307861328
1713313092585924600,12.055924560546876,3.189256429672241,-1.4089484214782715,-2.013580322265625
1713313092595459600,12.06545947265625,2.382080078125,-1.1806700229644775,-2.081583023071289
1713313092604994600,12.07499462890625,0.9825074672698975,-1.300971269607544,-1.3353681564331055
1713313092614529500,12.084529541015625,-0.5717860460281372,-1.7391085624694824,-0.07225322723388672
1713313092624064500,12.094064453125,-2.084897994995117,-2.2917652130126953,1.0922660827636719
1713313092633599500,12.103599609375,-3.34832763671875,-2.5775532722473145,1.8475265502929688
1713313092643134500,12.113134521484374,-4.33636999130249,-2.1959080696105957,2.0313291549682617
1713313092652669700,12.122669677734375,-4.329683303833008,-1.1649270057678223,2.0159807205200195
1713313092662204700,12.13220458984375,-3.5229272842407227,-0.23198890686035156,1.9223637580871582
1713313092671739600,12.14173974609375,-2.564350128173828,0.4516725540161133,1.7984166145324707
1713313092681274600,12.151274658203125,-1.5526471138000488,0.8933658599853516,1.9119138717651367
1713313092690809600,12.1608095703125,-0.6081740260124207,1.3828182220458984,2.4186792373657227
